Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
117833,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Diana Lewis Burgin, Katherine Tiernan O'Connor, Ellendea Proffer, Hans Fronius, Михаил Афанасьевич Булгаков","=""0679760806""","=""9780679760801""",0,4.28,Vintage International,Paperback,372,1996,1967,,2023/03/04,to-read,to-read (#205),to-read,,,,0,0
54390345,A Most Remarkable Creature: The Hidden Life and Epic Journey of the World’s Smartest Birds of Prey,Jonathan Meiburg,"Meiburg, Jonathan",,"=""1101875704""","=""9781101875704""",4,4.17,Knopf,Hardcover,384,2021,2021,2023/02/24,2022/12/28,,,read,,,,1,0
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",5,4.14,Knopf,Paperback,607,1997,1994,2023/02/24,2023/01/30,,,read,,,,1,0
56755560,"The Cat Who Saved Books (The Cat Who..., #1)",Sōsuke Natsukawa,"Natsukawa, Sōsuke",Louise Heal Kawai,"=""0063095726""","=""9780063095724""",0,3.71,HarperVia,Hardcover,198,2021,2017,,2023/02/24,currently-reading,currently-reading (#6),currently-reading,,,,1,0
89724,We Have Always Lived in the Castle,Shirley Jackson,"Jackson, Shirley",Jonathan Lethem,"=""0143039970""","=""9780143039976""",4,3.91,Penguin Books,Paperback,152,2006,1962,2023/02/21,2023/02/21,,,read,,,,1,0
56587381,The Ruin of All Witches: Life and Death in the New World,Malcolm Gaskill,"Gaskill, Malcolm",,"=""0241413389""","=""9780241413388""",0,3.69,Allen Lane,Hardcover,305,2021,2021,2023/02/02,2023/02/02,,,read,,,,1,0
51648276,Drive Your Plow Over the Bones of the Dead,Olga Tokarczuk,"Tokarczuk, Olga","Antonia Lloyd-Jones, Beata Poźniak","=""""","=""""",5,3.94,Penguin Audio,Audible Audio,274,2019,2009,2023/02/02,2023/01/28,,,read,,,,1,0
57936600,Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside,Nick Offerman,"Offerman, Nick",,"=""1101984694""","=""9781101984697""",3,3.71,Dutton,Hardcover,352,2021,2021,2023/02/01,2023/01/30,,,read,,,,1,0
60018639,Thistlefoot,GennaRose Nethercott,"Nethercott, GennaRose",,"=""059346883X""","=""9780593468838""",0,3.94,Anchor,Hardcover,448,2022,2022,,2023/01/16,to-read,to-read (#204),to-read,,,,0,0
57699848,"Go Tell the Bees That I Am Gone (Outlander, #9)",Diana Gabaldon,"Gabaldon, Diana",,"=""0385685548""","=""9780385685542""",0,4.45,Doubleday Canada,Hardcover,902,2021,2021,,2023/01/16,to-read,to-read (#203),to-read,,,,0,0
17333319,Burial Rites,Hannah Kent,"Kent, Hannah",,"=""0316243914""","=""9780316243919""",5,4.04,"Little, Brown and Company",Hardcover,336,2013,2013,2022/12/07,2022/11/12,,,read,,,,2,0
57773248,Notes on an Execution,Danya Kukafka,"Kukafka, Danya",,"=""0063052733""","=""9780063052734""",0,4.04,William Morrow,Hardcover,306,2022,2022,,2023/01/02,currently-reading,currently-reading (#5),currently-reading,,,,1,0
58293924,"Book of Night (Book of Night, #1)",Holly Black,"Black, Holly",,"=""1250812194""","=""9781250812193""",4,3.54,Tor Books,Hardcover,304,2022,2022,2023/01/10,2023/01/09,,,read,,,,1,0
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",0,4.00,Flatiron Books,Hardcover,461,2019,2019,,2023/01/08,to-read,to-read (#202),to-read,,,,0,0
18104707,Meadowland: The Private Life of an English Field,John Lewis-Stempel,"Lewis-Stempel, John",Maciej Miłkowski,"=""0857521454""","=""9780857521453""",0,4.18,"London: Doubleday, 2014.",Hardcover,293,2014,2014,,2023/01/06,to-read,to-read (#201),to-read,,,,0,0
25870414,The Running Hare: The Secret Life of Farmland,John Lewis-Stempel,"Lewis-Stempel, John",,"=""0857523260""","=""9780857523266""",0,4.20,Doubleday,Hardcover,304,2016,2016,,2023/01/06,to-read,to-read (#200),to-read,,,,0,0
36262373,Kings of the Yukon: One Summer Paddling Across the Far North,Adam Weymouth,"Weymouth, Adam",,"=""0316396702""","=""9780316396707""",5,4.09,"Little, Brown and Company",Hardcover,288,2018,2018,2023/01/04,2023/01/04,,,read,,,,1,0
2713042,House of Rain: Tracking a Vanished Civilization Across the American Southwest,Craig Childs,"Childs, Craig",,"=""0316067547""","=""9780316067546""",0,4.20,Back Bay Books,Paperback,512,2008,2007,,2023/01/04,to-read,to-read (#199),to-read,,,,0,0
4181218,Black Elk Speaks,John G. Neihardt,"Neihardt, John G.",,"=""0671803816""","=""9780671803810""",0,4.12,Pocket,Paperback,238,1972,1932,,2023/01/04,to-read,to-read (#198),to-read,,,,0,0
151697,Great Plains,Ian Frazier,"Frazier, Ian",,"=""0312278500""","=""9780312278502""",0,3.95,Picador,Paperback,320,2001,1989,,2023/01/04,to-read,to-read (#197),to-read,,,,0,0
576379,This House of Sky: Landscapes of a Western Mind,Ivan Doig,"Doig, Ivan",,"=""0156899825""","=""9780156899826""",0,4.28,"Harcourt, Inc.",Paperback,314,1980,1978,,2023/01/04,to-read,to-read (#196),to-read,,,,0,0
850206,Where Rivers Change Direction,Mark Spragg,"Spragg, Mark",,"=""1573228257""","=""9781573228251""",0,4.23,Riverhead Books,Paperback,304,2000,1999,,2023/01/04,to-read,to-read (#195),to-read,,,,0,0
609912,Hole in the Sky: A Memoir,William Kittredge,"Kittredge, William",,"=""0679740066""","=""9780679740063""",0,3.77,Knopf Doubleday Publishing Group,Paperback,238,1993,1992,,2023/01/04,to-read,to-read (#194),to-read,,,,0,0
58724923,Hidden Pictures,Jason Rekulak,"Rekulak, Jason",,"=""1250819342""","=""9781250819345""",5,4.15,Flatiron Books,Hardcover,372,2022,2022,2023/01/04,2023/01/04,,,read,,,,1,0
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,"=""0802130208""","=""9780802130204""",0,3.89,Grove Press,Paperback,394,1994,1980,,2023/01/02,currently-reading,currently-reading (#4),currently-reading,,,,1,0
59912428,Mad Honey,Jodi Picoult,"Picoult, Jodi",Jennifer Finney Boylan,"=""1984818384""","=""9781984818386""",0,4.07,Ballantine,Hardcover,464,2022,2022,,2023/01/02,to-read,to-read (#193),to-read,,,,0,0
59807954,Other Birds,Sarah Addison Allen,"Allen, Sarah Addison",,"=""1250019869""","=""9781250019868""",0,4.02,St. Martin's Press,Hardcover,290,2022,2022,,2023/01/02,to-read,to-read (#192),to-read,,,,0,0
60149573,Our Missing Hearts,Celeste Ng,"Ng, Celeste",,"=""0593492544""","=""9780593492543""",0,3.79,Penguin Press,Hardcover,335,2022,2022,,2023/01/02,to-read,to-read (#191),to-read,,,,0,0
57693262,Cleopatra and Frankenstein,Coco Mellors,"Mellors, Coco",,"=""1635576814""","=""9781635576818""",0,3.69,Bloomsbury Publishing,Paperback,368,2022,2022,,2023/01/02,to-read,to-read (#190),to-read,,,,0,0
57926112,The Violence,Delilah S. Dawson,"Dawson, Delilah S.",,"=""0593156625""","=""9780593156629""",0,3.85,Del Rey,Hardcover,498,2022,2022,,2023/01/02,to-read,to-read (#189),to-read,,,,0,0
53620541,Just Like Mother,Anne Heltzel,"Heltzel, Anne",,"=""1250787513""","=""9781250787514""",0,3.70,Nightfire,Hardcover,320,2022,2022,,2023/01/02,to-read,to-read (#188),to-read,,,,0,0
57840571,The Hacienda,Isabel Cañas,"Cañas, Isabel",,"=""""","=""""",0,3.84,Berkley,Hardcover,352,2022,2022,,2023/01/02,to-read,to-read (#187),to-read,,,,0,0
61111034,Our Share of Night,Mariana Enríquez,"Enríquez, Mariana","Megan McDowell, Pablo Gerardo Camacho","=""0451495144""","=""9780451495143""",0,4.25,Hogarth,Hardcover,588,2023,2019,,2023/01/02,to-read,to-read (#186),to-read,,,,0,0
61273342,Camp Zero,Michelle Min Sterling,"Sterling, Michelle Min",,"=""1668007568""","=""9781668007563""",0,3.21,Atria Books,Hardcover,304,2023,2023,,2023/01/02,to-read,to-read (#185),to-read,,,,0,0
60877589,VenCo,Cherie Dimaline,"Dimaline, Cherie",,"=""0063054892""","=""9780063054899""",0,3.76,William Morrow,Hardcover,400,2023,2023,,2023/01/02,to-read,to-read (#184),to-read,,,,0,0
61109069,The London Séance Society,Sarah Penner,"Penner, Sarah",,"=""""","=""""",0,3.48,Park Row,Hardcover,352,2023,2023,,2023/01/02,to-read,to-read (#183),to-read,,,,0,0
60877616,"Really Good, Actually",Monica Heisey,"Heisey, Monica",,"=""0063235412""","=""9780063235410""",0,3.14,William Morrow,Hardcover,370,2023,2023,,2023/01/02,to-read,to-read (#182),to-read,,,,0,0
53404756,"Flight of the Diamond Smugglers: A Tale of Pigeons, Obsession, and Greed Along Coastal South Africa",Matthew Gavin Frank,"Frank, Matthew Gavin",,"=""1631496026""","=""9781631496028""",4,3.15,Liveright,Hardcover,224,2021,2021,2023/01/02,2022/12/28,,,read,"A lyrical trip through the history of diamond mining, pigeons, biology, and social inequities.  ",,,1,0
34964924,The Seabird's Cry: The Lives and Loves of the Planet's Great Ocean Voyagers,Adam Nicolson,"Nicolson, Adam",,"=""1250134188""","=""9781250134189""",5,4.35,Henry Holt and Co.,Hardcover,416,2018,2017,2022/12/07,2021/09/21,,,read,,,,1,0
54328598,The Bone Mother,David Demchuk,"Demchuk, David",,"=""099409700X""","=""9780994097002""",4,3.84,Proving Ground Press,Paperback,220,2020,2017,2022/12/07,2022/10/07,,,read,,,,1,0
45892207,The Boatman's Daughter,Andy  Davidson,"Davidson, Andy",,"=""0374538557""","=""9780374538552""",4,3.49,MCD x FSG Originals,Paperback,403,2020,2020,2022/12/07,2022/12/05,,,read,,,,1,0
55240343,"The ​Crown of Gilded Bones (Blood and Ash, #3)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457254""","=""9781952457258""",3,4.16,Blue Box Press,Paperback,645,2021,2021,2022/12/05,2022/11/15,,,read,,,,1,0
57815107,"The War of Two Queens (Blood and Ash, #4)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457726""","=""9781952457722""",4,4.09,Blue Box Press,ebook,628,2022,2022,2022/11/21,2022/11/15,,,read,,,,1,0
54319549,"A Kingdom of Flesh and Fire (Blood and Ash, #2)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457106""","=""9781952457104""",4,4.32,Blue Box Press,Kindle Edition,637,2020,2020,2022/11/17,2022/11/15,,,read,,,,1,0
54063343,Hour of the Witch,Chris Bohjalian,"Bohjalian, Chris",,"=""0385542437""","=""9780385542432""",2,3.84,Doubleday,Hardcover,406,2021,2021,2022/11/15,2022/01/12,,,read,,,,1,0
57693663,Devil House,John Darnielle,"Darnielle, John",,"=""0374212236""","=""9780374212230""",3,3.19,MCD,Hardcover,403,2022,2022,2022/11/15,2022/02/16,,,read,,,,1,0
55835474,Nightbitch,Rachel Yoder,"Yoder, Rachel",,"=""0385546815""","=""9780385546812""",3,3.43,Doubleday,Hardcover,256,2021,2021,2022/11/15,2022/10/07,,,read,,,,1,0
52831200,"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457017""","=""9781952457012""",4,4.21,Blue Box Press,ebook,622,2020,2020,2022/11/15,2022/10/19,,,read,,,,1,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,"=""0316310271""","=""9780316310277""",0,4.01,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,,2022/10/19,to-read,to-read (#181),to-read,,,,0,0
35297901,82년생 김지영,Cho Nam-Joo,"Nam-Joo, Cho",조남주,"=""8937473135""","=""9788937473135""",0,4.16,민음사,Hardcover,192,2016,2016,,2022/10/17,to-read,to-read (#180),to-read,,,,0,0
49083140,Boy Parts,Eliza  Clark,"Clark, Eliza",,"=""1910312649""","=""9781910312643""",0,3.72,Influx Press,ebook,304,2020,2020,,2022/10/17,to-read,to-read (#179),to-read,,,,0,0
30285766,The Hunger,Alma Katsu,"Katsu, Alma",,"=""0735212511""","=""9780735212510""",0,3.59,G.P. Putnam’s Sons,Hardcover,376,2018,2018,,2019/07/17,currently-reading,currently-reading (#3),currently-reading,,,,1,0
49090884,Tender Is the Flesh,Agustina Bazterrica,"Bazterrica, Agustina",Sarah Moses,"=""""","=""""",3,3.77,Scribner,Paperback,209,2020,2017,2022/10/14,2022/10/12,,,read,,,,1,0
8682,Jitterbug Perfume,Tom Robbins,"Robbins, Tom",,"=""1842430351""","=""9781842430354""",4,4.23,No Exit Press,Paperback,342,2001,1984,2022/10/12,2022/09/29,,,read,,,,1,0
25938481,The Genius of Birds,Jennifer Ackerman,"Ackerman, Jennifer",,"=""1594205213""","=""9781594205217""",5,4.05,Penguin Press,Hardcover,352,2016,2016,2022/10/12,2019/02/12,,,read,,,,1,0
42815544,"Bunny (Bunny, #1)",Mona Awad,"Awad, Mona",,"=""0525559736""","=""9780525559733""",0,3.47,Viking,Hardcover,307,2019,2019,,2022/10/07,to-read,to-read (#178),to-read,,,,0,0
37715859,We Sold Our Souls,Grady Hendrix,"Hendrix, Grady",,"=""""","=""""",0,3.70,Quirk Books,ebook,337,2018,2018,,2022/10/07,to-read,to-read (#177),to-read,,,,0,0
42881101,The Girl in Red,Christina Henry,"Henry, Christina",,"=""0451492285""","=""9780451492289""",0,3.71, Berkley ,Paperback,293,2019,2019,,2022/10/07,to-read,to-read (#176),to-read,,,,0,0
35458733,The Silent Companions,Laura  Purcell,"Purcell, Laura",,"=""014313163X""","=""9780143131632""",0,3.87,Penguin Books,Paperback,305,2018,2017,,2022/10/07,to-read,to-read (#175),to-read,,,,0,0
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""0525620788""","=""9780525620785""",4,3.67,Del Rey,Hardcover,320,2020,2020,2022/10/05,2022/10/04,,,read,,,,1,0
60097451,Motherthing,Ainslie Hogarth,"Hogarth, Ainslie",,"=""0593467027""","=""9780593467022""",5,3.60,Vintage,Paperback,288,2022,2022,2022/10/04,2022/10/04,,,read,,,,1,0
55481226,"Rabbits (Rabbits, #1)",Terry Miles,"Miles, Terry",,"=""1984819658""","=""9781984819659""",5,3.63,Del Rey,Hardcover,422,2021,2021,2022/09/28,2022/01/12,,,read,,,,1,0
60177373,Fairy Tale,Stephen        King,"King, Stephen",,"=""1668002175""","=""9781668002179""",5,4.09,Scribner,Hardcover,607,2022,2022,2022/09/28,2022/09/20,,,read,,,,1,0
955725,Elvis and Me: The True Story of the Love Between Priscilla Presley and the King of Rock N' Roll,Priscilla Beaulieu Presley,"Presley, Priscilla Beaulieu",,"=""0425091031""","=""9780425091036""",4,4.01,Berkley Books,Mass Market Paperback,320,1986,1985,2022/08/24,2022/08/24,,,read,,,,1,0
44279110,My Year of Rest and Relaxation,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""0525522131""","=""9780525522133""",5,3.60,Penguin Books,Paperback,289,2019,2018,2022/08/23,2022/06/22,,,read,,,,1,0
40132775,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408884429""","=""9781408884423""",5,4.42,Bloomsbury Publishing,Hardcover,805,2022,2022,2022/08/03,2022/07/22,,,read,,,,1,0
44778083,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635574048""","=""9781635574043""",5,4.45,Bloomsbury Publishing,Hardcover,803,2020,2020,2022/07/22,2022/06/23,,,read,,,,1,0
20949594,McGlue,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""1934200859""","=""9781934200858""",4,3.30,Fence Books,Paperback,118,2014,2014,2022/07/02,2022/06/22,,,read,,,,1,0
23437156,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1627792120""","=""9781627792127""",5,4.46,Henry Holt & Company,Hardcover,480,2015,2015,2022/06/30,2015/12/31,,,read,,,,1,0
59693959,Lapvona,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""""","=""""",5,3.53,Penguin Press,Kindle Edition,313,2022,2022,2022/06/23,2022/06/22,,,read,,,,1,0
139069,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Lansing, Alfred",,"=""""","=""""",5,4.46,Carroll & Graf Publishers,Hardcover,282,1999,1959,2022/06/22,2022/06/22,,,read,,,,1,0
10987,"Voyager (Outlander, #3)",Diana Gabaldon,"Gabaldon, Diana",,"=""0385335997""","=""9780385335997""",5,4.39,Dell,Paperback,870,2001,1993,2022/04/12,2022/01/06,,,read,,,,1,0
58460667,Fresh Banana Leaves: Healing Indigenous Landscapes Through Indigenous Science,Jessica   Hernandez,"Hernandez, Jessica",,"=""1623176050""","=""9781623176051""",3,3.79,North Atlantic Books,Paperback,256,2022,2022,2022/03/24,2022/03/19,,,read,,,,1,0
23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408857901""","=""9781408857908""",4,4.46,Bloomsbury Publishing,Paperback,705,2017,2017,2022/03/21,2022/03/20,,,read,,,,1,0
58340703,The Intersectional Environmentalist: How to Dismantle Systems of Oppression to Protect People + Planet,Leah     Thomas,"Thomas, Leah",,"=""0316279293""","=""9780316279291""",0,4.13,Voracious,Hardcover,208,2022,2022,,2022/03/19,to-read,to-read (#174),to-read,,,,0,0
54455629,"The Disordered Cosmos: A Journey into Dark Matter, Spacetime, and Dreams Deferred",Chanda Prescod-Weinstein,"Prescod-Weinstein, Chanda",,"=""1541724704""","=""9781541724709""",0,4.10,Bold Type Books,Hardcover,320,2021,2021,,2022/03/19,to-read,to-read (#173),to-read,,,,0,0
17927395,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",4,4.64,Bloomsbury USA Childrens,Kindle Edition,626,2016,2016,2022/03/19,2022/03/17,,,read,,,,1,0
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619634449""","=""9781619634442""",4,4.16,Bloomsbury USA Childrens,Hardcover,419,2015,2015,2022/03/17,2022/03/16,,,read,,,,1,0
10585,Insomnia,Stephen        King,"King, Stephen",Bettina Blanch Tyroller,"=""8497597729""","=""9788497597722""",5,3.84,Debolsillo,Paperback,896,2005,1994,2022/03/03,2022/02/06,,,read,,,,1,0
55867888,"The Icepick Surgeon: Murder, Fraud, Sabotage, Piracy, and Other Dastardly Deeds Perpetrated in the Name of Science",Sam Kean,"Kean, Sam",,"=""0316496502""","=""9780316496506""",0,4.00,"Little, Brown and Company",Hardcover,368,2021,2021,,2022/02/19,to-read,to-read (#172),to-read,,,,0,0
50188782,Gory Details: Adventures from the Dark Side of Science,Erika Engelhaupt,"Engelhaupt, Erika",,"=""1426220979""","=""9781426220975""",0,4.08,National Geographic Society,Hardcover,336,2021,2021,,2022/02/19,to-read,to-read (#171),to-read,,,,0,0
14990,Spook: Science Tackles the Afterlife,Mary Roach,"Roach, Mary",,"=""0393329127""","=""9780393329124""",0,3.60,W.W. Norton & Company (NYC),Paperback,311,2006,2005,,2022/02/19,to-read,to-read (#170),to-read,,,,0,0
5364,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,"Gabaldon, Diana",,"=""""","=""""",5,4.34,Bantam,Paperback,947,2001,1992,2022/02/11,2022/01/06,,,read,,,,1,0
56269171,"Truth of the Divine (Noumena, #2)",Lindsay  Ellis,"Ellis, Lindsay",,"=""1250274540""","=""9781250274540""",4,3.90,St. Martin's Press/Macmillan/Holtzbrinck Publishers,Hardcover,496,2021,2021,2022/02/06,2021/09/01,,,read,,,,1,0
48915408,The Wolf and the Woodsman,Ava Reid,"Reid, Ava",,"=""1529100739""","=""9781529100730""",0,3.51,Del Rey,Hardcover,448,2021,2021,,2022/01/12,currently-reading,currently-reading (#2),currently-reading,,,,1,0
38212121,From Here to Eternity: Traveling the World to Find the Good Death,Caitlin Doughty,"Doughty, Caitlin",Landis Blair,"=""0393356280""","=""9780393356281""",5,4.30,"W. W. Norton & Company, Inc.",Paperback,256,2018,2017,2022/01/21,2022/01/21,,,read,,,,1,0
54659771,"Neon Gods (Dark Olympus, #1)",Katee Robert,"Robert, Katee",,"=""1728231736""","=""9781728231730""",0,3.68,Sourcebooks Casablanca,Paperback,380,2021,2021,,2022/01/12,to-read,to-read (#169),to-read,,,,0,0
54985743,People We Meet on Vacation,Emily Henry,"Henry, Emily",,"=""1984806750""","=""9781984806758""",0,3.84,"A Jove Book, Berkley",Paperback,364,2021,2021,,2022/01/12,to-read,to-read (#168),to-read,,,,0,0
55077706,"A Master of Djinn (Dead Djinn Universe, #1)",P. Djèlí Clark,"Clark, P. Djèlí",,"=""1250267684""","=""9781250267689""",0,4.00,Tor Books,Hardcover,392,2021,2021,,2022/01/12,to-read,to-read (#167),to-read,,,,0,0
53138095,"A ​Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""168119628X""","=""9781681196282""",0,4.45,Bloomsbury Publishing,Hardcover,757,2021,2021,,2022/01/12,to-read,to-read (#166),to-read,,,,0,0
53138197,Of Women and Salt,Gabriela  Garcia,"Garcia, Gabriela",,"=""1250776686""","=""9781250776686""",0,3.69,Flatiron Books,Hardcover,207,2021,2021,,2022/01/12,to-read,to-read (#165),to-read,,,,0,0
57175097,The Four Winds,Kristin Hannah,"Hannah, Kristin",,"=""""","=""""",0,4.30,St. Martin's Press,Hardcover,454,2021,2021,,2022/01/12,to-read,to-read (#164),to-read,,,,0,0
58745185,Malibu Rising,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",0,4.02,Ballantine Books,Hardcover,369,2021,2021,,2022/01/12,to-read,to-read (#163),to-read,,,,0,0
56597885,"Beautiful World, Where Are You",Sally Rooney,"Rooney, Sally",,"=""0374602603""","=""9780374602604""",0,3.53,"Farrar, Straus and Giroux",Hardcover,356,2021,2021,,2022/01/12,to-read,to-read (#162),to-read,,,,0,0
45300567,The Maidens,Alex Michaelides,"Michaelides, Alex",,"=""1250304458""","=""9781250304452""",0,3.62,Celadon Books,Hardcover,337,2021,2021,,2022/01/12,to-read,to-read (#161),to-read,,,,0,0
36373425,Lying in Wait,Liz Nugent,"Nugent, Liz",,"=""1501167774""","=""9781501167775""",0,3.80,Gallery/Scout Press,Hardcover,320,2018,2016,,2022/01/11,currently-reading,currently-reading (#1),currently-reading,,,,1,0
